temperature,humidity,pm25,pm10,no2,so2,co,industrial_proximity,population_density,air_quality,timestamp,latitude,longitude
39.2,83.5,17.6,36.2,27.7,19.4,1.74,3.5,480,Poor,2024-10-24 18:48:49.638632,40.88808008659017,-73.9338323791939
24.0,45.0,1.9,7.1,26.1,5.2,1.15,10.9,265,Good,2024-10-24 19:48:49.638632,40.57431961027372,-73.91063796418472
32.1,49.0,0.5,3.1,15.8,4.8,0.98,12.2,423,Good,2024-10-24 20:48:49.638632,40.628301648289806,-74.06893017190497
32.4,80.6,34.5,41.8,25.5,8.1,1.37,5.6,631,Moderate,2024-10-24 21:48:49.638632,40.75253082691811,-73.84998387046586
34.2,85.7,2.8,11.8,38.3,9.0,1.36,9.2,590,Moderate,2024-10-24 22:48:49.638632,40.688020501836725,-74.08930454900928
27.6,62.4,13.9,26.1,18.3,18.6,1.54,5.5,475,Moderate,2024-10-24 23:48:49.638632,40.83553677632973,-74.17646042968873
22.9,86.5,1.4,6.6,25.5,10.1,1.45,5.1,458,Moderate,2024-10-25 00:48:49.638632,40.596469863833775,-73.9901820655958
35.5,59.2,0.8,10.5,23.8,4.7,1.44,5.4,405,Moderate,2024-10-25 01:48:49.638632,40.55258218827358,-74.05005111985076
28.9,99.1,29.9,46.2,42.8,6.1,1.99,4.7,594,Hazardous,2024-10-25 02:48:49.638632,40.795661986056174,-73.91807547950765
24.9,54.3,39.0,56.5,30.3,12.3,1.6,5.2,351,Moderate,2024-10-25 03:48:49.638632,40.679175803257785,-74.20281033773317
23.6,51.6,29.8,38.9,18.5,6.1,1.01,13.8,391,Good,2024-10-25 04:48:49.638632,40.844580620676766,-73.96843384843135
27.5,92.0,8.2,20.7,31.2,10.1,1.42,10.2,350,Moderate,2024-10-25 05:48:49.638632,40.74256036511594,-74.0951620570853
31.2,55.8,19.5,27.0,20.5,13.4,1.47,6.1,402,Moderate,2024-10-25 07:48:49.638632,40.67345540740289,-73.91672204753472
36.0,70.9,67.7,75.3,24.9,24.7,2.13,8.3,458,Poor,2024-10-25 08:48:49.638632,40.872672455693206,-74.0553188606279
28.7,52.5,5.8,11.7,13.4,5.9,1.05,15.8,454,Good,2024-10-25 09:48:49.638632,40.71902094269949,-73.9839307595177
38.5,97.0,30.2,54.0,43.1,24.5,2.91,6.6,773,Hazardous,2024-10-25 10:48:49.638632,40.79190623749344,-73.8574746923236
38.0,78.8,63.0,65.2,30.9,19.4,2.19,3.0,571,Hazardous,2024-10-25 11:48:49.638632,40.72158239151452,-74.05261647952901
34.0,84.0,16.0,21.9,24.2,6.6,1.29,5.2,379,Moderate,2024-10-25 12:48:49.638632,40.82006041419271,-73.82024109866367
26.5,98.1,41.4,56.1,40.4,6.2,1.85,7.1,430,Poor,2024-10-25 13:48:49.638632,40.690991548763584,-73.77478930445236
25.3,40.1,3.8,12.3,15.8,3.9,0.99,12.2,375,Good,2024-10-25 14:48:49.638632,40.662107645154265,-73.90326332291913
22.5,64.7,7.9,13.2,18.4,6.9,0.94,11.7,365,Good,2024-10-25 15:48:49.638632,40.80801123199784,-73.97152358219817
34.2,67.0,12.5,24.2,23.8,6.9,1.51,5.6,518,Moderate,2024-10-25 16:48:49.638632,40.73417509641698,-74.01626029425871
36.6,100.0,23.7,45.6,47.4,20.5,2.51,4.2,593,Hazardous,2024-10-25 17:48:49.638632,40.61798564481948,-73.86833069814386
29.2,53.9,8.3,22.5,30.5,13.8,1.63,7.0,352,Moderate,2024-10-25 18:48:49.638632,40.46253816079646,-74.1199985143933
24.9,64.4,18.5,24.4,23.4,6.6,1.09,10.1,481,Good,2024-10-25 19:48:49.638632,40.800183012834374,-74.05618517015051
26.1,65.4,6.0,9.2,14.9,4.7,1.21,13.5,241,Good,2024-10-25 20:48:49.638632,40.79250826008582,-74.18897680172671
34.7,82.4,8.3,35.2,42.3,19.6,1.09,3.8,761,Poor,2024-10-25 21:48:49.638632,40.91411676084826,-73.95937864676924
27.5,80.6,6.3,11.2,21.9,5.4,1.04,12.3,317,Good,2024-10-25 22:48:49.638632,40.63635044574351,-74.04703597341486
24.6,71.3,8.6,13.8,25.0,5.1,1.11,10.9,433,Good,2024-10-25 23:48:49.638632,40.75029818445102,-74.07488316635718
35.4,58.4,3.0,9.5,27.3,5.4,1.54,6.1,411,Moderate,2024-10-26 00:48:49.638632,40.77772374271201,-74.24279439190313
34.5,76.9,59.3,71.9,28.4,13.0,1.77,7.7,586,Poor,2024-10-26 02:48:49.638632,40.70644959759317,-73.95788507966677
26.3,74.7,8.6,14.0,14.1,4.6,0.99,13.0,318,Good,2024-10-26 03:48:49.638632,40.634118483784604,-73.96386285952806
23.2,48.6,15.7,17.8,13.8,4.4,1.05,10.0,464,Good,2024-10-26 04:48:49.638632,40.72707628022737,-73.94939352756559
30.6,56.2,2.6,8.7,22.6,3.1,0.84,12.7,513,Good,2024-10-26 05:48:49.638632,40.762529586727844,-74.0048146325659
21.7,76.5,5.5,8.4,22.5,5.0,0.98,14.8,340,Good,2024-10-26 06:48:49.638632,40.77731675870998,-74.05279205035497
46.9,76.6,20.5,34.6,39.5,20.6,2.75,4.0,667,Hazardous,2024-10-26 07:48:49.638632,40.93462621042694,-74.00168520364261
24.3,53.7,29.3,32.8,24.1,4.5,0.96,14.0,217,Good,2024-10-26 08:48:49.638632,40.71639163541283,-73.8302271490062
22.4,62.4,16.8,21.1,20.1,4.9,0.85,11.6,591,Good,2024-10-26 10:48:49.638632,40.94056832058493,-73.81919429102925
23.3,65.7,16.9,28.6,22.4,12.0,1.35,9.1,297,Moderate,2024-10-26 11:48:49.638632,40.813201094488704,-74.1155665135857
42.7,74.3,38.4,70.8,42.3,20.7,2.58,5.9,729,Hazardous,2024-10-26 12:48:49.638632,40.61532826030474,-74.19688012027119
39.8,73.3,83.2,90.4,16.3,12.5,2.36,5.4,666,Poor,2024-10-26 13:48:49.638632,40.72144034204723,-73.94200273470533
30.4,72.1,33.4,43.0,16.9,2.9,1.04,10.3,570,Good,2024-10-26 14:48:49.638632,40.80363476159858,-73.96642654527066
29.3,77.6,16.2,24.9,26.2,11.1,1.38,10.2,442,Moderate,2024-10-26 15:48:49.638632,40.681766987965155,-73.97411507140207
31.6,88.9,6.8,18.6,23.0,12.8,1.4,8.2,542,Moderate,2024-10-26 16:48:49.638632,40.81682332370064,-73.81309328606007
32.2,55.9,10.8,18.0,21.9,0.5,1.59,8.5,476,Moderate,2024-10-26 17:48:49.638632,40.752224424433734,-73.96959748811817
29.4,72.7,24.7,28.4,12.0,2.9,1.16,12.1,204,Good,2024-10-26 18:48:49.638632,40.60860610583063,-74.1594578797254
37.1,53.3,37.3,51.0,25.9,10.0,0.98,9.0,473,Moderate,2024-10-26 19:48:49.638632,40.668592470727575,-74.11331299547756
30.1,51.5,9.4,14.9,13.8,2.0,0.97,10.2,240,Good,2024-10-26 20:48:49.638632,40.695581434174514,-74.20130047982738
26.4,45.7,8.4,11.3,23.4,4.8,0.97,13.8,426,Good,2024-10-26 21:48:49.638632,40.72922614265823,-73.9998978446296
29.3,74.8,7.0,13.3,19.8,5.2,1.05,11.6,539,Good,2024-10-26 22:48:49.638632,40.61630015459584,-74.19287644289807
22.2,57.7,6.3,12.5,24.5,7.8,1.11,12.6,352,Good,2024-10-26 23:48:49.638632,40.72572318400104,-73.98476541872338
27.3,47.5,18.7,17.4,16.4,8.2,0.86,15.7,543,Good,2024-10-27 00:48:49.638632,40.76377951627535,-73.96368274237653
34.6,87.2,42.1,70.1,38.0,18.3,1.41,10.3,471,Poor,2024-10-27 01:48:49.638632,40.806750035028976,-74.19071244801374
34.8,73.2,2.4,8.8,25.1,3.3,1.35,6.9,362,Moderate,2024-10-27 02:48:49.638632,40.89816679708537,-73.98551357525214
26.8,55.4,4.9,7.3,22.8,5.3,1.1,16.7,313,Good,2024-10-27 03:48:49.638632,40.71018729940122,-73.98056552838743
25.7,67.7,1.3,12.4,21.7,9.1,1.27,8.2,540,Moderate,2024-10-27 04:48:49.638632,40.75692499832118,-74.1391679363075
29.7,51.8,15.4,34.6,28.2,10.4,1.46,9.2,532,Moderate,2024-10-27 05:48:49.638632,40.681278255059446,-74.09537343420074
27.5,64.2,0.4,7.4,14.0,1.9,1.02,14.0,201,Good,2024-10-27 06:48:49.638632,40.79913168602255,-73.95531377396158
30.7,81.5,6.0,9.7,26.7,12.5,1.53,5.3,473,Moderate,2024-10-27 07:48:49.638632,40.66620934138974,-74.14540216891419
24.9,75.7,9.8,14.2,25.4,4.2,0.88,10.4,353,Good,2024-10-27 08:48:49.638632,40.648906706162975,-73.99629158835243
31.0,63.5,5.4,13.4,26.9,15.4,1.56,5.1,446,Moderate,2024-10-27 09:48:49.638632,40.66808556241463,-73.85745966750366
50.2,85.1,14.4,31.2,30.7,16.5,1.85,6.7,537,Poor,2024-10-27 10:48:49.638632,40.708577101110635,-74.17914764544356
29.2,93.2,35.8,46.6,34.6,11.0,1.34,6.9,346,Moderate,2024-10-27 11:48:49.638632,40.784793779219285,-74.04075493411297
27.1,69.5,1.2,3.2,23.2,5.5,0.98,15.4,338,Good,2024-10-27 13:48:49.638632,40.58094319096476,-73.90309128788444
18.8,75.9,10.5,18.4,13.9,5.8,0.76,11.4,557,Good,2024-10-27 14:48:49.638632,40.72804309693757,-73.92021400501703
27.1,47.0,1.2,2.7,12.5,4.8,0.96,10.4,591,Good,2024-10-27 15:48:49.638632,40.60067774814913,-73.88151518701979
37.3,95.3,19.1,29.0,31.2,10.5,2.17,4.3,787,Poor,2024-10-27 16:48:49.638632,40.78710713561466,-73.99431159001719
29.1,100.0,34.7,56.0,38.8,21.7,2.67,3.2,569,Hazardous,2024-10-27 17:48:49.638632,40.628373169883254,-74.0684919682861
27.7,45.9,7.1,8.4,21.0,6.8,1.14,10.4,245,Good,2024-10-27 19:48:49.638632,40.76076802427968,-74.06628696672988
21.2,55.0,8.5,13.5,15.8,7.1,1.04,13.0,503,Good,2024-10-27 20:48:49.638632,40.817300804394854,-73.97081309807845
22.0,60.6,5.0,11.8,22.6,3.7,1.04,13.5,523,Good,2024-10-27 21:48:49.638632,40.63700891070517,-73.78803240543834
36.4,61.9,15.7,22.4,21.9,13.4,1.75,5.7,616,Moderate,2024-10-27 22:48:49.638632,40.683202459668635,-74.0134624099774
36.5,88.6,37.0,49.3,26.4,8.3,2.43,3.5,644,Hazardous,2024-10-27 23:48:49.638632,40.726521354312084,-74.10307770672216
35.1,72.5,0.8,17.8,28.7,5.1,0.92,14.7,573,Moderate,2024-10-28 00:48:49.638632,40.70241435732581,-74.06035821648615
28.7,73.6,16.2,20.1,27.1,3.4,0.88,10.2,581,Good,2024-10-28 01:48:49.638632,40.92196293425117,-74.16700932139734
31.8,64.1,56.6,67.9,36.6,17.6,2.13,5.4,479,Poor,2024-10-28 03:48:49.638632,40.79828095679395,-74.17863840821511
30.1,72.9,0.0,5.9,26.5,8.1,1.21,13.0,569,Moderate,2024-10-28 04:48:49.638632,40.60247878541088,-74.13591359030877
27.1,75.3,0.1,7.1,13.8,7.9,1.03,12.7,499,Good,2024-10-28 05:48:49.638632,40.740152373257516,-74.15335055442367
38.6,54.8,38.0,48.2,22.1,16.5,1.63,6.0,437,Moderate,2024-10-28 06:48:49.638632,40.79086294578905,-73.98962850002157
34.2,97.3,15.2,26.6,30.9,11.0,1.74,7.1,681,Poor,2024-10-28 07:48:49.638632,40.714881386985006,-73.84993341889754
20.9,45.0,34.0,40.2,16.9,5.1,1.01,10.9,247,Good,2024-10-28 08:48:49.638632,40.73126707752897,-73.78536951995513
32.6,68.5,9.4,19.9,29.3,15.3,1.77,11.9,451,Moderate,2024-10-28 09:48:49.638632,40.63283441197584,-73.94861404953865
24.4,56.1,3.7,13.4,27.5,7.4,1.85,8.1,382,Moderate,2024-10-28 10:48:49.638632,40.66823925093677,-74.09588996179625
25.0,41.5,3.9,8.1,14.3,4.4,0.83,12.0,333,Good,2024-10-28 11:48:49.638632,40.5621446096314,-73.98755896061463
35.9,67.9,10.6,19.3,31.8,10.9,1.36,8.2,383,Moderate,2024-10-28 13:48:49.638632,40.792121369209454,-73.99561471046479
35.2,79.8,11.3,18.6,37.1,8.2,1.42,9.6,510,Moderate,2024-10-28 14:48:49.638632,40.79034328714053,-73.93173864968662
22.3,58.5,30.3,36.3,18.8,4.1,0.87,10.3,479,Good,2024-10-28 15:48:49.638632,40.75015341491232,-73.98836696290233
32.1,72.6,11.3,25.5,21.7,7.1,1.55,6.7,374,Moderate,2024-10-28 16:48:49.638632,40.80513105917791,-73.81560540314663
25.3,86.3,6.2,15.8,33.6,9.9,1.66,5.8,426,Moderate,2024-10-28 17:48:49.638632,40.50316429580597,-74.0290807870574
25.2,90.6,16.8,27.6,20.8,16.1,1.39,5.0,381,Moderate,2024-10-28 18:48:49.638632,40.79058641942136,-73.86655903853392
25.7,77.9,16.2,22.9,12.2,8.1,0.95,11.5,326,Good,2024-10-28 19:48:49.638632,40.70411670246175,-74.04271821079273
19.3,50.7,4.2,10.2,20.8,1.5,1.05,11.4,416,Good,2024-10-28 20:48:49.638632,40.667386255843546,-73.94812148309441
31.5,44.3,10.6,17.6,17.7,5.1,1.13,12.7,333,Good,2024-10-28 21:48:49.638632,40.66431865978198,-73.99506685557807
35.6,71.9,10.3,27.3,22.6,10.4,1.66,4.4,555,Poor,2024-10-28 22:48:49.638632,40.7097754162081,-74.00933091111342
42.2,86.6,23.0,34.8,34.9,6.2,1.96,3.8,635,Poor,2024-10-28 23:48:49.638632,40.784712838564346,-73.86439133991277
28.6,81.6,7.6,14.1,12.0,3.7,0.92,10.3,524,Good,2024-10-29 00:48:49.638632,40.60049118763607,-73.93904101839107
38.4,66.0,73.2,85.4,40.9,17.1,1.96,3.6,694,Poor,2024-10-29 01:48:49.638632,40.6286272970794,-74.091520178097
40.9,72.9,22.5,43.4,36.6,21.1,2.33,2.7,592,Hazardous,2024-10-29 02:48:49.638632,40.645802276963096,-74.05265882501634
35.0,100.0,50.6,67.5,34.4,16.4,1.56,5.4,558,Poor,2024-10-29 03:48:49.638632,40.779730960858714,-74.06957325204286
28.8,50.2,2.9,8.0,20.7,5.0,1.08,11.6,209,Good,2024-10-29 04:48:49.638632,40.75660482244531,-74.05174241587737
30.7,84.2,22.4,38.4,26.8,12.3,1.34,6.1,399,Moderate,2024-10-29 05:48:49.638632,40.74383778137981,-73.84566157596835
29.3,42.3,20.7,25.3,15.4,6.2,1.0,11.8,524,Good,2024-10-29 06:48:49.638632,40.67766563731071,-74.03974125626851
31.1,76.5,2.8,9.5,19.0,1.9,0.97,13.1,318,Good,2024-10-29 07:48:49.638632,40.57090003909681,-73.95656976146088
28.8,41.3,0.2,6.5,14.9,1.4,0.87,10.4,511,Good,2024-10-29 09:48:49.638632,40.6733924348876,-74.17180751162516
38.9,66.3,3.7,24.0,28.9,2.8,2.24,3.6,673,Poor,2024-10-29 10:48:49.638632,40.68673374404865,-74.2614676839958
34.8,60.9,38.2,54.1,24.0,15.6,1.28,10.8,308,Moderate,2024-10-29 11:48:49.638632,40.62527070719603,-73.95984866324572
30.9,56.8,9.2,19.2,28.4,5.4,1.82,5.9,567,Moderate,2024-10-29 12:48:49.638632,40.51556533739704,-73.88031812966581
23.3,90.9,39.8,55.4,30.8,5.5,1.44,5.5,696,Moderate,2024-10-29 13:48:49.638632,40.840478379655856,-74.03445246600666
23.5,50.8,0.6,6.7,13.3,3.1,0.95,14.1,564,Good,2024-10-29 14:48:49.638632,40.5083022327983,-74.08746750788139
27.0,46.5,8.3,14.0,20.7,5.5,1.02,15.4,496,Good,2024-10-29 15:48:49.638632,40.798267696501966,-74.11304445379108
36.6,74.7,11.1,30.9,28.1,16.3,1.04,3.8,409,Poor,2024-10-29 16:48:49.638632,40.694451872396805,-74.07347887647097
35.8,69.6,2.3,10.5,24.4,10.9,1.66,10.9,455,Moderate,2024-10-29 17:48:49.638632,40.705251301999134,-74.01609335741412
32.0,80.6,9.7,19.5,31.0,3.9,1.52,6.0,567,Moderate,2024-10-29 18:48:49.638632,40.73474081354149,-74.07513900487697
27.2,88.6,7.1,26.7,36.6,16.7,2.39,9.9,442,Poor,2024-10-29 19:48:49.638632,40.79055886366519,-73.99469706671677
29.2,72.2,6.9,13.4,20.9,7.7,0.97,13.4,362,Good,2024-10-29 20:48:49.638632,40.60459334293688,-73.99073055444693
22.5,48.6,0.8,6.2,12.9,8.0,1.02,10.5,354,Good,2024-10-29 21:48:49.638632,40.72740294799903,-74.15659274777211
35.5,76.3,9.5,23.0,23.6,6.8,1.76,5.2,579,Moderate,2024-10-29 22:48:49.638632,40.61982704915737,-74.01109047958744
25.8,65.3,27.6,32.9,15.2,7.2,1.12,10.4,287,Good,2024-10-29 23:48:49.638632,40.7102472382518,-73.87185554939522
28.7,67.6,34.5,44.7,17.3,17.4,1.36,10.1,499,Moderate,2024-10-30 00:48:49.638632,40.77699814069299,-74.16272182513143
37.3,75.5,12.5,21.1,18.3,9.7,1.49,8.9,622,Moderate,2024-10-30 01:48:49.638632,40.54984115994971,-74.0863325511385
30.6,57.8,24.3,31.5,15.4,19.9,1.48,5.4,502,Moderate,2024-10-30 02:48:49.638632,40.70167642919456,-73.99955938646848
26.3,46.7,1.4,4.3,12.2,3.4,1.04,11.3,193,Good,2024-10-30 03:48:49.638632,40.726538237207556,-74.1448731212737
36.2,76.4,35.3,47.4,30.3,9.9,1.54,6.5,309,Moderate,2024-10-30 05:48:49.638632,40.67948091840321,-73.8203200741526
49.9,100.0,34.6,51.9,47.7,17.8,2.72,3.3,795,Hazardous,2024-10-30 06:48:49.638632,40.68046721785693,-74.04402086607641
20.6,78.2,6.5,21.6,41.6,7.4,2.71,4.8,721,Hazardous,2024-10-30 07:48:49.638632,40.64597582119163,-74.06595429198774
35.9,61.0,8.3,18.0,21.4,16.3,1.41,11.6,613,Moderate,2024-10-30 08:48:49.638632,40.45803839654212,-73.7785974836186
27.2,60.6,16.5,23.5,30.5,9.0,1.69,6.6,382,Moderate,2024-10-30 09:48:49.638632,40.76384686438896,-74.1096305413746
24.9,60.1,8.8,16.7,22.5,2.6,0.97,15.5,589,Good,2024-10-30 10:48:49.638632,40.73955383933657,-74.05787538619379
21.8,56.2,8.4,12.5,15.8,4.0,1.05,10.1,373,Good,2024-10-30 11:48:49.638632,40.85600670827535,-74.01959539111385
38.0,94.7,16.0,35.7,30.4,11.7,2.26,4.8,574,Poor,2024-10-30 12:48:49.638632,40.74794100465794,-73.99558095378772
26.8,72.2,1.0,11.3,21.8,12.5,1.41,6.0,602,Moderate,2024-10-30 13:48:49.638632,40.6240541754315,-74.11866191803007
30.2,74.5,19.8,54.1,39.9,25.7,2.29,6.4,655,Hazardous,2024-10-30 14:48:49.638632,40.52424005885754,-74.08074718115677
26.4,76.1,36.5,40.9,31.7,15.2,2.09,6.8,472,Poor,2024-10-30 15:48:49.638632,40.627528118975064,-73.97449181768144
27.4,78.8,26.0,28.3,20.0,2.1,0.99,11.1,486,Good,2024-10-30 16:48:49.638632,40.599485748515896,-73.97763641376963
22.7,53.6,1.5,4.5,23.8,3.3,1.06,12.0,359,Good,2024-10-30 17:48:49.638632,40.556441534967526,-74.01460049835212
37.1,83.0,22.5,36.4,34.9,16.7,1.97,5.5,464,Poor,2024-10-30 18:48:49.638632,40.68722110852834,-73.7769465937059
28.9,58.3,2.7,11.8,22.8,5.2,1.39,8.9,449,Moderate,2024-10-30 19:48:49.638632,40.74720765146859,-73.8664283412967
30.3,72.1,11.3,33.6,34.4,15.1,2.0,5.0,726,Poor,2024-10-30 20:48:49.638632,40.85261725695513,-74.06055489217356
27.5,61.0,41.9,58.8,26.0,12.0,1.6,5.6,488,Moderate,2024-10-30 21:48:49.638632,40.54716784414284,-74.07931846040353
46.8,100.0,21.6,29.6,25.3,26.7,2.31,6.4,712,Hazardous,2024-10-30 22:48:49.638632,40.74985000691093,-73.9706597589324
22.0,47.7,2.9,6.0,16.3,7.0,0.9,13.9,379,Good,2024-10-30 23:48:49.638632,40.75396728016038,-74.00018469387057
36.7,82.4,9.6,18.8,27.3,23.2,1.7,4.3,598,Poor,2024-10-31 00:48:49.638632,40.79614349122183,-74.06440981298837
28.6,86.6,8.7,20.7,18.6,6.9,1.79,8.3,483,Moderate,2024-10-31 01:48:49.638632,40.63228293309027,-73.99883926028677
26.3,52.6,3.7,8.9,27.3,7.8,1.03,10.8,246,Good,2024-10-31 02:48:49.638632,40.633325993641,-73.92949684786562
24.6,73.2,9.4,10.1,25.5,8.8,0.77,17.8,384,Good,2024-10-31 04:48:49.638632,40.62090284222117,-74.07881747371727
31.4,69.4,11.1,28.2,27.4,17.7,2.02,5.8,400,Poor,2024-10-31 05:48:49.638632,40.88289490845997,-73.88245620807913
36.1,84.1,25.6,42.0,35.7,14.7,2.39,5.3,444,Poor,2024-10-31 06:48:49.638632,40.73548202180957,-73.89671175560717
23.8,70.3,0.8,12.7,17.8,11.1,1.42,5.5,606,Moderate,2024-10-31 07:48:49.638632,40.73166403299089,-74.13615751094528
19.3,46.8,22.4,25.0,13.5,5.3,1.17,10.3,230,Good,2024-10-31 08:48:49.638632,40.83888887947844,-73.86557585518854
17.5,51.6,7.5,22.3,18.4,16.8,1.56,10.7,284,Moderate,2024-10-31 09:48:49.638632,40.66330426036707,-74.0005932970511
22.3,60.5,17.2,23.1,16.2,5.7,1.07,11.2,586,Good,2024-10-31 10:48:49.638632,40.72913045558489,-73.88795714273748
30.2,49.8,0.7,8.0,30.5,7.2,1.56,5.9,706,Moderate,2024-10-31 11:48:49.638632,40.718365008871025,-73.96288303191088
24.9,64.5,14.8,20.2,13.2,6.4,1.11,11.5,609,Good,2024-10-31 12:48:49.638632,40.65941351298571,-74.01425389147032
25.6,69.6,3.4,9.3,23.0,6.0,0.73,10.2,554,Good,2024-10-31 13:48:49.638632,40.592599184403085,-74.09850674578583
36.1,70.2,19.1,37.6,27.8,20.7,2.21,3.9,454,Poor,2024-10-31 15:48:49.638632,40.620541519846945,-74.04632601281213
20.0,78.2,1.8,5.5,13.9,7.8,1.03,11.1,560,Good,2024-10-31 16:48:49.638632,40.65604348348184,-74.02259073076165
20.2,47.0,10.4,16.1,12.3,1.7,1.14,12.3,215,Good,2024-10-31 17:48:49.638632,40.63784541045775,-73.96500973498613
30.0,67.1,47.1,61.3,22.1,7.3,1.82,5.7,639,Moderate,2024-10-31 18:48:49.638632,40.8409115406671,-74.00928706519932
46.4,85.3,11.0,31.5,49.6,11.5,2.89,8.4,848,Hazardous,2024-10-31 19:48:49.638632,40.544704715861805,-73.84518017726813
31.6,86.5,17.9,23.5,28.0,8.6,1.72,5.4,370,Moderate,2024-10-31 20:48:49.638632,40.644118907808426,-74.0818122735803
29.5,62.5,55.2,63.2,30.6,25.9,1.84,3.4,688,Poor,2024-10-31 21:48:49.638632,40.564942639673866,-74.0333542990862
22.6,74.6,3.4,16.0,17.5,4.9,1.6,6.2,718,Moderate,2024-10-31 23:48:49.638632,40.709199398659344,-74.2102727721837
23.4,65.6,8.9,10.0,27.0,6.3,1.03,10.5,322,Good,2024-11-01 00:48:49.638632,40.597947160898805,-74.18582911916208
24.3,49.0,14.6,21.3,21.8,5.4,0.96,11.8,441,Good,2024-11-01 01:48:49.638632,40.73927121309571,-73.84248575925953
36.4,78.0,31.2,47.9,30.4,6.8,2.07,4.4,656,Poor,2024-11-01 03:48:49.638632,40.79351936812077,-74.12645914769011
34.4,100.0,18.7,33.4,37.1,15.3,1.99,5.4,388,Poor,2024-11-01 04:48:49.638632,40.63705345097583,-74.0022749658436
41.4,79.4,28.4,40.4,28.0,17.8,1.15,6.4,538,Moderate,2024-11-01 05:48:49.638632,40.742532699589894,-73.89618828824867
41.9,85.5,32.2,37.1,40.9,21.9,2.07,6.1,579,Poor,2024-11-01 06:48:49.638632,40.49335958045906,-74.16097833111442
30.8,60.9,7.2,20.0,36.1,13.7,1.37,5.1,342,Moderate,2024-11-01 07:48:49.638632,40.599788051947925,-74.11865040924069
33.0,62.1,12.9,30.8,35.3,6.5,2.28,6.6,651,Poor,2024-11-01 08:48:49.638632,40.70270653292154,-73.86577455131648
20.1,55.0,8.5,10.7,24.6,6.3,1.07,17.2,431,Good,2024-11-01 09:48:49.638632,40.5561247954978,-73.85523170620586
19.8,54.8,4.6,17.5,24.3,14.5,1.52,5.6,637,Moderate,2024-11-01 10:48:49.638632,40.61789337997739,-73.92495670064726
19.8,76.1,15.9,20.4,25.3,4.2,1.01,10.3,357,Good,2024-11-01 11:48:49.638632,40.699129205699634,-74.10737969283393
22.8,57.6,7.4,12.6,17.5,7.7,0.86,11.5,509,Good,2024-11-01 12:48:49.638632,40.67159822000544,-74.13918184652398
26.9,52.2,9.1,17.4,28.0,3.0,0.96,12.1,263,Good,2024-11-01 13:48:49.638632,40.60455395591792,-74.0484434954002
22.2,46.8,0.9,5.7,24.3,5.7,0.93,15.6,245,Good,2024-11-01 14:48:49.638632,40.86923976844728,-73.92146942506893
29.8,76.9,5.1,11.5,29.6,3.9,1.61,5.6,358,Moderate,2024-11-01 15:48:49.638632,40.775848026404404,-74.07942860163656
28.6,65.4,12.2,14.7,30.5,9.2,1.56,10.3,322,Moderate,2024-11-01 16:48:49.638632,40.67586623922674,-73.84967622082891
25.6,61.4,8.9,8.8,18.1,5.4,1.07,12.1,593,Good,2024-11-01 18:48:49.638632,40.73463225904288,-73.91389458582735
30.4,66.4,1.1,0.0,24.0,4.3,0.96,11.1,214,Good,2024-11-01 20:48:49.638632,40.725884745661986,-74.06910442667106
22.8,62.2,21.4,29.9,23.0,0.5,1.46,6.8,638,Moderate,2024-11-01 21:48:49.638632,40.84101190852841,-74.06781827275489
20.1,67.0,1.9,8.8,26.6,6.5,1.06,12.6,383,Good,2024-11-01 23:48:49.638632,40.60587942343356,-74.18318626947787
29.0,64.4,23.5,23.1,35.1,17.3,2.13,5.0,560,Poor,2024-11-02 00:48:49.638632,40.709810786387166,-74.02217872071085
22.3,73.0,0.1,8.4,20.7,3.6,1.18,10.3,471,Good,2024-11-02 01:48:49.638632,40.65298576906007,-73.97219080998205
28.3,51.1,63.7,75.6,32.3,16.4,1.57,7.6,648,Moderate,2024-11-02 03:48:49.638632,40.749226338605254,-74.0640175216631
23.9,62.4,0.8,13.0,26.1,7.2,1.56,6.1,497,Moderate,2024-11-02 04:48:49.638632,40.64473296798179,-74.03326000858867
30.3,91.8,1.0,18.8,23.1,4.4,1.31,5.9,359,Moderate,2024-11-02 05:48:49.638632,40.757455027110396,-74.13933664251017
25.7,68.2,0.7,8.1,22.4,5.3,1.04,13.4,523,Good,2024-11-02 06:48:49.638632,40.47460089138133,-73.92661475669304
37.1,70.6,9.6,28.2,33.2,5.2,2.49,3.7,711,Poor,2024-11-02 07:48:49.638632,40.805478571370955,-73.98029307948053
26.4,51.5,24.8,27.2,21.8,3.7,0.93,13.7,215,Good,2024-11-02 08:48:49.638632,40.68802248317106,-74.06691916375367
19.8,60.6,15.0,21.7,22.9,3.9,0.99,10.4,382,Good,2024-11-02 10:48:49.638632,40.713025849271084,-73.80184817051959
24.5,65.2,25.0,28.4,22.0,3.8,0.96,11.7,217,Good,2024-11-02 11:48:49.638632,40.78218401102037,-74.00202531304225
25.5,56.8,5.6,11.7,24.9,2.5,1.09,11.2,507,Good,2024-11-02 12:48:49.638632,40.64530104375164,-74.02372450390169
24.7,57.2,10.1,14.7,20.9,3.9,1.1,10.3,355,Good,2024-11-02 13:48:49.638632,40.82287819565578,-74.03971222806783
24.0,49.5,4.8,15.5,19.6,7.2,1.02,10.2,608,Good,2024-11-02 14:48:49.638632,40.610933077109,-73.8951721195442
39.7,79.0,46.0,74.8,46.3,14.9,2.24,5.9,730,Hazardous,2024-11-02 15:48:49.638632,40.72747262364547,-74.04770701320446
